date,price,bedrooms,bathrooms,floors,condition,yr_built,street,city,statezip,country
5/27/2014 0:00,780000,3,3,1.5,3,1925,1906 11th Ave W,Seattle,WA 98119,USA
5/27/2014 0:00,345000,2,1.5,2,3,2005,323 25th Ave S,Seattle,WA 98144,USA
5/27/2014 0:00,355000,4,2.25,2,3,2003,1035 Duvall Pl NE,Renton,WA 98059,USA
5/27/2014 0:00,282000,3,2.5,1,3,1994,20020 127th Pl SE,Kent,WA 98031,USA
5/27/2014 0:00,244000,3,1,1,4,1971,1256 SW 146th St,Burien,WA 98166,USA
5/27/2014 0:00,967500,3,3.75,2,4,1951,3041 37th Ave W,Seattle,WA 98199,USA
5/27/2014 0:00,375000,3,1.5,1,3,1965,5230 S Rose St,Seattle,WA 98118,USA
5/27/2014 0:00,1600000,3,3.25,2,3,1985,17780 13th Ave NW,Seattle,WA 98177,USA
5/27/2014 0:00,527500,3,1.75,1,3,1977,1950 NW Goode Pl,Issaquah,WA 98027,USA
5/27/2014 0:00,994000,3,2.25,1.5,5,1932,3227 Whalley Pl W,Seattle,WA 98199,USA
5/27/2014 0:00,313000,3,1.75,1,5,1948,15345 Stone Ave N,Shoreline,WA 98133,USA
5/27/2014 0:00,587000,3,2.25,2,3,1979,3118 264th Ave NE,Redmond,WA 98053,USA
5/27/2014 0:00,304000,3,1,1,4,1972,7725 NE 143rd St,Kirkland,WA 98034,USA
5/27/2014 0:00,675000,3,2.5,2,4,1940,12037 6th Ave NW,Seattle,WA 98177,USA
5/27/2014 0:00,305000,4,1,1,4,1968,16423 126th Pl SE,Renton,WA 98058,USA
5/27/2014 0:00,280000,3,1,1,3,1943,10424 2nd Ave S,Seattle,WA 98168,USA
5/27/2014 0:00,960000,5,4,2,3,2005,1414 235th Pl SE,Sammamish,WA 98075,USA
5/27/2014 0:00,500000,3,2.25,2,3,1988,3728 246th Ave SE,Issaquah,WA 98029,USA
5/27/2014 0:00,274950,3,1.75,1,3,1987,16828 SE 251 St,Covington,WA 98042,USA
5/27/2014 0:00,455600,3,2.5,2,3,1998,7000 Autumn Ave SE,Snoqualmie,WA 98065,USA
5/27/2014 0:00,970000,5,3,2,4,1964,3601-3733 Greenbrier Ln,Mercer Island,WA 98040,USA
5/27/2014 0:00,312900,4,2.5,2,3,2003,24506 SE 276th Ct,Maple Valley,WA 98038,USA
5/27/2014 0:00,535000,4,2.5,2,3,1921,10207 37th Ave SW,Seattle,WA 98146,USA
5/27/2014 0:00,427000,2,1,1,3,1910,807 N 42nd St,Seattle,WA 98103,USA
5/27/2014 0:00,405000,2,1,1,3,1942,8221 21st Ave NE,Seattle,WA 98115,USA
5/27/2014 0:00,480000,3,1,1,3,1943,4103 37th Ave SW,Seattle,WA 98126,USA
5/27/2014 0:00,725000,3,1.5,1.5,3,1940,4111 1st Ave NW,Seattle,WA 98107,USA
5/27/2014 0:00,293000,4,2.5,1,3,1973,17101-17103 SE 383rd St,Auburn,WA 98092,USA
5/27/2014 0:00,268000,4,2,1,4,1967,13436 Occidental Ave S,Burien,WA 98168,USA
5/27/2014 0:00,475000,4,3.5,2,3,1991,19132 Beall Rd SW,Vashon,WA 98070,USA
5/27/2014 0:00,488000,3,2.5,3,3,1985,6601-6699 28th Ave NW,Seattle,WA 98117,USA
5/27/2014 0:00,760000,4,2.5,2,3,2009,14009 NE 85th Ct,Redmond,WA 98052,USA
5/27/2014 0:00,1710000,5,4.5,2,3,2009,6402-6412 105th Ave NE,Kirkland,WA 98033,USA
5/27/2014 0:00,754950,3,2.5,2,3,2014,12108 NE 106th Pl,Kirkland,WA 98033,USA
5/27/2014 0:00,263900,3,2.5,2,3,2014,2150 S 262nd Ct,Des Moines,WA 98198,USA
5/27/2014 0:00,460000,3,3.5,2,3,2006,7906 6th Ave NW,Seattle,WA 98117,USA
5/27/2014 0:00,399950,3,3,3,3,2009,12303 Sand Point Way NE,Seattle,WA 98125,USA
5/27/2014 0:00,370000,2,2.25,2,3,2009,3825 S Angeline St,Seattle,WA 98118,USA
5/27/2014 0:00,1149000,4,3,2,3,2004,6310 Fairway Pl SE,Snoqualmie,WA 98065,USA
5/27/2014 0:00,450800,4,3.25,2,3,2009,3617 NE 12th St,Renton,WA 98056,USA
5/27/2014 0:00,627000,3,3.5,2,3,2005,Shangri-La Way NW,Issaquah,WA 98027,USA
5/27/2014 0:00,495000,3,2.5,3,3,2013,3933 S Brandon St,Seattle,WA 98118,USA
5/28/2014 0:00,310000,3,1,1.5,4,1927,8308 NE 176th Pl,Kenmore,WA 98028,USA
5/28/2014 0:00,550000,4,1,1,1,1933,6056 156th Ave NE,Redmond,WA 98052,USA
5/28/2014 0:00,215000,2,1,1,4,1943,2496-2598 S 121st St,Burien,WA 98168,USA
5/28/2014 0:00,799000,4,3,2,3,1984,24927 NE 108th St,Redmond,WA 98053,USA
5/28/2014 0:00,630000,4,2.5,2,3,1993,18808 215th Way NE,Woodinville,WA 98077,USA
5/28/2014 0:00,267000,3,2.5,2,3,2007,35039 41st Pl S,Federal Way,WA 98001,USA
5/28/2014 0:00,900000,6,2.75,1.5,4,1950,2940 72nd Ave SE,Mercer Island,WA 98040,USA
5/28/2014 0:00,365000,3,1.5,1,3,1963,7343 NE 150th St,Kenmore,WA 98028,USA
5/28/2014 0:00,544500,4,2.5,1,5,1974,3022 254th Ave SE,Issaquah,WA 98075,USA
5/28/2014 0:00,599000,4,2.75,1,3,1917,3212 E Terrace St,Seattle,WA 98122,USA
5/28/2014 0:00,815000,4,2.25,2,3,2001,7708 16th Ave NE,Seattle,WA 98115,USA
5/28/2014 0:00,254000,2,1,1,4,1952,16708 N Park Ave N,Shoreline,WA 98133,USA
5/28/2014 0:00,740000,2,1.75,1,5,1923,333 NW 84th St,Seattle,WA 98117,USA
5/28/2014 0:00,225000,3,2,1,4,1979,36721 34th Ave S,Auburn,WA 98001,USA
5/28/2014 0:00,925000,3,2.5,2,5,1943,6825 48th Ave NE,Seattle,WA 98115,USA
5/28/2014 0:00,1285000,4,2.5,1,3,1946,5726 61st Ave NE,Seattle,WA 98105,USA
5/28/2014 0:00,537000,3,2.5,2,5,1999,11004 NE 108th St,Kirkland,WA 98033,USA
5/28/2014 0:00,335000,4,2,1,5,1910,5840 16th Ave S,Seattle,WA 98108,USA
5/28/2014 0:00,840000,4,2.75,2,3,1906,318 E Mercer St,Seattle,WA 98102,USA
5/28/2014 0:00,224000,3,1.5,1,4,1964,4205 S 288th Pl,Auburn,WA 98001,USA
5/28/2014 0:00,395000,3,2.5,2,3,2006,6730 SE 5th St,Renton,WA 98059,USA
5/28/2014 0:00,450000,3,1,1,3,1917,3920 42nd Ave SW,Seattle,WA 98116,USA
5/28/2014 0:00,681000,3,1,1.5,3,1907,4001 42nd Ave S,Seattle,WA 98118,USA
5/28/2014 0:00,898000,5,1.5,1,4,1963,2615 109th Pl NE,Bellevue,WA 98004,USA
5/28/2014 0:00,370000,3,1,1,4,1908,125 N Bowdoin Pl,Seattle,WA 98103,USA
5/28/2014 0:00,429000,2,1.75,1,3,2005,23039 NE 130th St,Redmond,WA 98053,USA
5/28/2014 0:00,150000,3,1,1.5,3,1910,8408 20th Ave SW,Seattle,WA 98106,USA
5/28/2014 0:00,555000,3,2.5,2,3,2006,11131 NE 162nd St,Bothell,WA 98011,USA
5/28/2014 0:00,326000,3,2.75,1,4,1958,18401 124th Ave SE,Renton,WA 98058,USA
5/28/2014 0:00,225000,3,2.5,2,3,1994,30410 128th Pl SE,Auburn,WA 98092,USA
5/28/2014 0:00,245100,3,1.75,1,3,1996,11022 SE 319th Ct,Auburn,WA 98092,USA
5/28/2014 0:00,665000,3,2.5,2,3,1987,1345 232nd Pl NE,Sammamish,WA 98074,USA
5/28/2014 0:00,535000,3,2.5,2,3,1994,4228 249th Ct SE,Issaquah,WA 98029,USA
5/28/2014 0:00,305000,3,1,1,3,1968,15803 197th Pl NE,Woodinville,WA 98077,USA
5/28/2014 0:00,999000,7,4,1,3,1957,714 145th Ave SE,Bellevue,WA 98007,USA
5/28/2014 0:00,215000,3,1.75,1,4,1983,127 Chicago Blvd S,Pacific,WA 98047,USA
5/28/2014 0:00,432500,3,1.75,1,3,1965,8516 Linden Ave N,Seattle,WA 98103,USA
5/28/2014 0:00,655000,4,2.5,2,3,2003,225 246th Ct NE,Sammamish,WA 98074,USA
5/28/2014 0:00,266200,3,1.5,1,4,1966,14217 SE 144th St,Renton,WA 98059,USA
5/28/2014 0:00,244615,3,2.5,2,3,1999,921 4th Ave N,Kent,WA 98032,USA
5/28/2014 0:00,460000,4,3,2,3,1991,27209 110th Ave SE,Kent,WA 98030,USA
5/28/2014 0:00,370000,4,2.5,2,3,1995,34711 5th Ave SW,Federal Way,WA 98023,USA
5/28/2014 0:00,465000,6,3.25,1,3,1967,29211 7th Pl S,Federal Way,WA 98003,USA
5/28/2014 0:00,1175000,3,2.5,1,3,1937,5923 Beach Dr SW,Seattle,WA 98136,USA
5/28/2014 0:00,189000,2,2,1,5,1927,508 D St SE,Auburn,WA 98002,USA
5/28/2014 0:00,820000,3,2.5,2,3,1995,6736 40th Ave SW,Seattle,WA 98136,USA
5/28/2014 0:00,968000,6,2.75,1,5,1959,20303 SE 40th St,Sammamish,WA 98075,USA
5/28/2014 0:00,1400000,4,3.25,2,3,1900,3115 S Norman St,Seattle,WA 98144,USA
5/28/2014 0:00,438750,3,1.75,1,4,1947,2003 NE 117th St,Seattle,WA 98125,USA
5/28/2014 0:00,1210000,4,2.75,2,4,1951,4911 NE 65th St,Seattle,WA 98115,USA
5/28/2014 0:00,600000,4,2,1,3,1960,13507 62nd Ave NE,Kirkland,WA 98034,USA
5/28/2014 0:00,589000,3,1,1.5,5,1932,3228 36th Ave W,Seattle,WA 98199,USA
5/28/2014 0:00,590000,3,2,2,4,1926,3627 48th Ave SW,Seattle,WA 98116,USA
5/28/2014 0:00,479900,3,2,1,3,1994,26272 142nd Ave SE,Kent,WA 98042,USA
5/28/2014 0:00,210000,2,1.5,2,3,2007,9413 34th Ave SW,Seattle,WA 98126,USA
5/28/2014 0:00,745000,3,1.75,1,4,1947,10637 SE 29th St,Beaux Arts Village,WA 98004,USA
5/28/2014 0:00,840500,3,2,1.5,4,1906,1917 3rd Ave W,Seattle,WA 98119,USA
5/28/2014 0:00,420000,3,1.75,1,3,1977,4031 W Ames Lake Dr NE,Redmond,WA 98053,USA
5/28/2014 0:00,565000,7,4.5,1,3,1978,14007 35th Ave NE,Seattle,WA 98125,USA
5/28/2014 0:00,840000,4,2.5,2,3,2000,20525 NE 26th St,Sammamish,WA 98074,USA
5/28/2014 0:00,681716,4,2.5,2,3,2006,1224 N 27th Pl,Renton,WA 98056,USA
5/28/2014 0:00,600000,3,1.75,1,3,1967,12501 SE 4th Pl,Bellevue,WA 98005,USA
5/28/2014 0:00,380000,3,2,1,3,1949,5021 Fauntleroy Way SW,Seattle,WA 98136,USA
5/28/2014 0:00,168500,3,1,1,3,1969,17458 SE 262nd St,Covington,WA 98042,USA
5/28/2014 0:00,355000,2,1,1,4,1920,4038 Linden Ave N,Seattle,WA 98103,USA
5/28/2014 0:00,277000,4,1,1,3,1964,10020 18th Ave SW,Seattle,WA 98146,USA
5/28/2014 0:00,236000,4,2.25,1,4,1989,4235 SW 337th Pl,Federal Way,WA 98023,USA
5/28/2014 0:00,270000,3,1.75,1,4,1918,1309 SW Webster St,Seattle,WA 98106,USA
5/28/2014 0:00,700000,2,1.75,1.5,3,1925,1903 32nd Ave S,Seattle,WA 98144,USA
5/28/2014 0:00,425000,4,2.75,1,4,1979,7220 NE 152nd Pl,Kenmore,WA 98028,USA
5/28/2014 0:00,635000,3,2.5,1.5,4,1921,2739 31st Ave S,Seattle,WA 98144,USA
5/28/2014 0:00,510250,3,1.75,1,3,1951,8520 19th Ave NW,Seattle,WA 98117,USA
5/28/2014 0:00,960000,4,2.25,2,5,1929,7006 35th Ave NW,Seattle,WA 98117,USA
5/28/2014 0:00,254000,3,2,1,4,1992,21438 SE 277th St,Maple Valley,WA 98038,USA
5/28/2014 0:00,299000,3,1,1.5,4,1954,2544 NE 203rd St,Shoreline,WA 98155,USA
5/28/2014 0:00,175000,2,1,1,3,1996,22775 SE 242nd Pl,Maple Valley,WA 98038,USA
5/28/2014 0:00,157500,2,1,1,3,1949,20206-20212 108th Ave SE,Kent,WA 98031,USA
5/28/2014 0:00,580000,5,2,1,5,1945,8026 38th Ave NE,Seattle,WA 98115,USA
5/28/2014 0:00,124740,3,1,1,4,1978,31118 149th Ave SE,Kent,WA 98042,USA
5/28/2014 0:00,1970000,8,3.5,2,5,1959,1210 22nd Ave E,Seattle,WA 98112,USA
5/28/2014 0:00,285000,2,1,1,3,1954,13332 30th Ave NE,Seattle,WA 98125,USA
5/28/2014 0:00,242000,3,1.75,1,3,1979,21860 Military Rd S,SeaTac,WA 98198,USA
5/28/2014 0:00,840000,4,1.75,2,5,1924,5036 36th Ave NE,Seattle,WA 98105,USA
5/28/2014 0:00,474800,2,3.25,3,3,2000,3648 Francis Ave N,Seattle,WA 98103,USA
5/28/2014 0:00,490000,4,2.5,2,3,2003,12977 NE 201st St,Woodinville,WA 98072,USA
5/28/2014 0:00,465000,3,2.25,2,3,2003,11526 NE 116th St,Kirkland,WA 98034,USA
5/28/2014 0:00,515000,4,2.5,2,3,2004,36231 SE Isley St,Snoqualmie,WA 98065,USA
5/28/2014 0:00,430000,3,3.75,1,3,1943,10631 Forest Ave S,Seattle,WA 98178,USA
5/28/2014 0:00,253400,3,2,1,5,1968,1033 S 316th St,Federal Way,WA 98003,USA
5/28/2014 0:00,355000,3,2.5,1,3,1990,4621 SW 327th Pl,Federal Way,WA 98023,USA
5/28/2014 0:00,740000,4,2.25,2,4,1998,28412 SE 43rd St,Fall City,WA 98024,USA
5/28/2014 0:00,186950,2,2,2,3,1986,312 S 328th Ln,Federal Way,WA 98003,USA
5/28/2014 0:00,306000,3,2.5,2,3,1984,16084 SE 172nd Pl,Renton,WA 98058,USA
5/28/2014 0:00,510000,4,1.5,1,4,1961,1518 150th Ave SE,Bellevue,WA 98007,USA
5/28/2014 0:00,345000,2,1,1,3,1940,8351 Jones Ave NW,Seattle,WA 98117,USA
5/28/2014 0:00,875000,3,2.75,1,5,1917,1829 N 55th St,Seattle,WA 98103,USA
5/28/2014 0:00,700000,4,3.5,2,3,2006,6818 Pinehurst Ave SE,Snoqualmie,WA 98065,USA
5/28/2014 0:00,1400000,4,3.25,1,3,2005,5700-5798 SW Hinds St,Seattle,WA 98116,USA
5/28/2014 0:00,499950,4,2.5,2,3,2012,19296-19336 102nd Ave SE,Renton,WA 98055,USA
5/28/2014 0:00,739000,3,2.5,2,3,2005,11814 167th Pl NE,Redmond,WA 98052,USA
5/28/2014 0:00,363000,4,2.5,2,3,2008,33415 41st Ave SW,Federal Way,WA 98023,USA
5/28/2014 0:00,782000,4,3.5,2,3,2007,4801-4999 229th Ave SE,Issaquah,WA 98029,USA
5/28/2014 0:00,325000,2,2.5,2,3,2005,1505 S Plum St,Seattle,WA 98144,USA
5/29/2014 0:00,485000,4,1,1.5,4,1916,1215 N 50th St,Seattle,WA 98103,USA
5/29/2014 0:00,452000,4,2.25,1,4,1968,19311 59th Pl NE,Kenmore,WA 98028,USA
5/29/2014 0:00,264950,4,2.25,1,4,1978,34434 30th Ave SW,Federal Way,WA 98023,USA
5/29/2014 0:00,472000,6,2.5,1,4,1965,806 S 295th Pl,Federal Way,WA 98003,USA
5/29/2014 0:00,267500,3,1.75,1,3,1957,17904 Military Rd S,SeaTac,WA 98188,USA
5/29/2014 0:00,565000,4,2.5,2,3,1996,2525 276th Ct NE,Redmond,WA 98053,USA
5/29/2014 0:00,535000,3,2.5,3,3,2003,501 NE Ravenna Blvd,Seattle,WA 98115,USA
5/29/2014 0:00,389000,2,1,1,3,1952,2043 NE 98th St,Seattle,WA 98115,USA
5/29/2014 0:00,400000,4,1.5,1,3,1965,2150 N 128th St,Seattle,WA 98133,USA
5/29/2014 0:00,264000,3,1.5,1,4,1958,14435 SE 263rd St,Kent,WA 98042,USA
5/29/2014 0:00,690000,4,2.5,2,4,1990,25919 SE 37th Way,Issaquah,WA 98029,USA
5/29/2014 0:00,412000,3,1.75,1,4,1985,32119 199th Ave SE,Kent,WA 98042,USA
5/29/2014 0:00,695000,3,2.5,2,3,2006,1118 235th Pl NE,Sammamish,WA 98074,USA
5/29/2014 0:00,246500,3,1.5,1,4,1964,10804 SE 218th St,Kent,WA 98031,USA
5/29/2014 0:00,230000,2,1,1,3,1958,17018 124th Ave SE,Renton,WA 98058,USA
5/29/2014 0:00,302000,2,1,1,5,1925,18923 SE 416th St,Enumclaw,WA 98022,USA
5/29/2014 0:00,820000,4,2.25,1.5,3,1940,811 W Bertona St,Seattle,WA 98119,USA
5/29/2014 0:00,145000,3,1,1,3,1954,14056 31st Ave S,SeaTac,WA 98168,USA
5/29/2014 0:00,436500,2,1,1,3,1951,3028 NW 68th St,Seattle,WA 98117,USA
5/29/2014 0:00,2453500,4,3.5,1.5,5,1935,1404 Broadmoor Dr E,Seattle,WA 98112,USA
5/29/2014 0:00,672000,3,2.5,2,3,1992,3249 E Ames Lake Dr NE,Redmond,WA 98053,USA
5/29/2014 0:00,680000,3,2.25,1.5,5,1927,6032 35th Ave NE,Seattle,WA 98115,USA
5/29/2014 0:00,750500,5,3,1.5,4,1911,1006 NE Ravenna Blvd,Seattle,WA 98105,USA
5/29/2014 0:00,550000,5,2,1,4,1900,10515 Ashworth Ave N,Seattle,WA 98133,USA
5/29/2014 0:00,266500,4,1.75,1,4,1978,32740-32998 30th Ave SW,Federal Way,WA 98023,USA
5/29/2014 0:00,619000,4,2,1.5,5,1915,308 NW 67th St,Seattle,WA 98117,USA
5/29/2014 0:00,405000,3,2,1,3,1988,6019 210th Ave NE,Redmond,WA 98053,USA
5/29/2014 0:00,300000,2,1,1,4,1916,723 N 105th St,Seattle,WA 98133,USA
5/29/2014 0:00,231000,4,2,2,3,1942,14904 133rd Ave SE,Renton,WA 98058,USA
5/29/2014 0:00,790000,5,3.25,1,4,1967,465 129th Pl NE,Bellevue,WA 98005,USA
5/29/2014 0:00,400000,4,2.75,1,3,1987,12001 Bartlett Ave NE,Seattle,WA 98125,USA
5/29/2014 0:00,950000,4,3.5,2,3,2000,8507 146th Pl SE,Newcastle,WA 98059,USA
5/29/2014 0:00,450000,4,2,1,5,1956,2503 SW Portland Ct,Seattle,WA 98106,USA
5/29/2014 0:00,595000,3,2,1,4,1928,7728 11th Ave NW,Seattle,WA 98117,USA
5/29/2014 0:00,332000,3,2.25,1,3,1977,3109 SE 17th Ct,Renton,WA 98058,USA
5/29/2014 0:00,155000,3,1,1,2,1949,8215 8th Ave S,Seattle,WA 98108,USA
5/29/2014 0:00,400000,5,2,1,4,1962,20210 78th Pl NE,Kenmore,WA 98028,USA
5/29/2014 0:00,349000,4,1.75,1,5,1981,4518 SE 4th St,Renton,WA 98059,USA
5/29/2014 0:00,529000,3,1,1,3,1944,4531 SW Webster St,Seattle,WA 98136,USA
5/29/2014 0:00,405000,5,1.75,1,3,1963,10414 NE 131st St,Kirkland,WA 98034,USA
5/29/2014 0:00,635200,4,1.75,1,5,1921,6517 Dibble Ave NW,Seattle,WA 98117,USA
5/29/2014 0:00,540000,3,1.5,1,4,1940,4118 35th Ave SW,Seattle,WA 98126,USA
5/29/2014 0:00,402000,2,1,2,4,1943,2348 Fairview Ave E,Seattle,WA 98102,USA
5/29/2014 0:00,3100000,6,4.25,3,4,1999,5243 Forest Ave SE,Mercer Island,WA 98040,USA
5/29/2014 0:00,329932,3,1.5,1,3,1971,11221 Palatine Ave N,Seattle,WA 98133,USA
5/29/2014 0:00,300000,3,2.5,2,3,1989,4815 SW 330th Ct,Federal Way,WA 98023,USA
5/29/2014 0:00,525000,5,2.5,2,3,2003,27831 NE 153rd Pl,Duvall,WA 98019,USA
5/29/2014 0:00,2750000,4,3.25,2,3,1952,3239 78th Pl NE,Medina,WA 98039,USA
5/29/2014 0:00,602500,4,2.5,2,3,1999,7606 116th Ave SE,Newcastle,WA 98056,USA
5/29/2014 0:00,400000,4,2,1,3,1955,7221 NE 156th St,Kenmore,WA 98028,USA
5/29/2014 0:00,445000,4,1.75,1.5,4,1944,3713 SW Sullivan St,Seattle,WA 98126,USA
5/29/2014 0:00,525000,3,3,1.5,3,1989,28624 6th Pl S,Des Moines,WA 98198,USA
5/29/2014 0:00,395000,2,1,1.5,4,1909,2000 30th Ave S,Seattle,WA 98144,USA
5/29/2014 0:00,510000,3,1.5,2,3,1929,8205 20th Ave NE,Seattle,WA 98115,USA
5/29/2014 0:00,723000,4,2.25,1,4,1959,233 111th Ave SE,Bellevue,WA 98004,USA
5/29/2014 0:00,503000,3,2,2,3,1988,21409 SE 215th St,Maple Valley,WA 98038,USA
5/29/2014 0:00,672500,4,2.75,2,3,2000,22615 SE 14th Pl,Sammamish,WA 98075,USA
5/29/2014 0:00,860000,3,2.5,2,3,1991,17012 SE 47th Way,Bellevue,WA 98006,USA
5/29/2014 0:00,475300,3,1,1,5,1924,9719 130th Ave NE,Kirkland,WA 98033,USA
5/29/2014 0:00,295000,4,2.5,2,3,2001,530 Olympia Ave SE,Renton,WA 98058,USA
5/29/2014 0:00,1425000,4,4.25,2.5,3,1909,2611 1st Ave N,Seattle,WA 98109,USA
5/29/2014 0:00,250000,2,1,1,3,1951,3218 S 148th St,SeaTac,WA 98168,USA
5/29/2014 0:00,658000,4,2.75,2,3,2008,8830 McIntosh Ct SE,Snoqualmie,WA 98065,USA
5/29/2014 0:00,83000,2,1,1,3,1918,14440 51st Ave S,Tukwila,WA 98168,USA
5/29/2014 0:00,685000,3,1.75,1,4,1960,8750 Fauntlee Crest SW,Seattle,WA 98136,USA
5/29/2014 0:00,210000,3,1.75,2,3,1986,1626 S 245th Pl,Des Moines,WA 98198,USA
5/29/2014 0:00,650880,3,2.5,2,3,2008,34303 Elm Ave SE,Snoqualmie,WA 98065,USA
5/29/2014 0:00,350000,4,2.5,2,3,2011,2471 S 116th Way,Seattle,WA 98168,USA
5/29/2014 0:00,305000,2,2.25,3,3,2006,7534 24th Ave NW,Seattle,WA 98117,USA
5/29/2014 0:00,645000,3,3.25,2,3,2008,1949-1953 9th Ave W,Seattle,WA 98119,USA
5/30/2014 0:00,385000,3,1,1,3,1901,1915 E Marion St,Seattle,WA 98122,USA
5/30/2014 0:00,860000,3,2.25,2,3,1983,4651 175th Ave SE,Bellevue,WA 98006,USA
5/30/2014 0:00,395000,4,2.5,2,3,2002,24923 161st Pl SE,Covington,WA 98042,USA
5/30/2014 0:00,260000,3,1.75,1,3,1980,16241 19th Ave SW,Burien,WA 98166,USA
5/30/2014 0:00,196440,3,2,1,3,1992,130 Main St,Algona,WA 98001,USA
5/30/2014 0:00,425000,3,1.75,1,4,1900,927 N 79th St,Seattle,WA 98103,USA
5/30/2014 0:00,2400000,4,3.25,1,3,1977,9415 NE 27th St,Clyde Hill,WA 98004,USA
5/30/2014 0:00,369000,3,2,1,3,1959,8102 7th Ave SW,Seattle,WA 98106,USA
5/30/2014 0:00,1385000,6,2.75,1,4,1977,4600-4748 136th Ave SE,Bellevue,WA 98006,USA
5/30/2014 0:00,349900,3,2.5,2,3,1990,15637 156th Pl SE,Renton,WA 98058,USA
5/30/2014 0:00,650000,2,2.5,2,3,1994,319 25th Ave E,Seattle,WA 98112,USA
5/30/2014 0:00,299950,3,1,1,3,1955,8430 8th Ave SW,Seattle,WA 98106,USA
5/30/2014 0:00,625000,4,3.25,2,3,1989,30924 36th Ave SW,Federal Way,WA 98023,USA
5/30/2014 0:00,190000,3,2.25,1,3,1978,27523-27527 43rd Ave S,Auburn,WA 98001,USA
5/30/2014 0:00,715000,4,1.75,1,5,1947,10718 Exeter Ave NE,Seattle,WA 98125,USA
5/30/2014 0:00,659000,4,2.5,1,5,1946,10326 Fischer Pl NE,Seattle,WA 98125,USA
5/30/2014 0:00,490000,3,1.75,1,4,1947,4832 38th Ave SW,Seattle,WA 98126,USA
5/30/2014 0:00,415000,2,1.75,1,3,2004,13283 228th Pl NE,Redmond,WA 98053,USA
5/30/2014 0:00,750000,3,1.75,1,3,1947,3621 45th Ave W,Seattle,WA 98199,USA
5/30/2014 0:00,700000,4,2.5,1.5,3,1927,8216 Linden Ave N,Seattle,WA 98103,USA
5/30/2014 0:00,425000,3,1.75,1,3,1989,12629 468th Ave SE,North Bend,WA 98045,USA
5/30/2014 0:00,642000,3,2.5,1,3,1987,2834 220th Pl NE,Sammamish,WA 98074,USA
5/30/2014 0:00,655000,4,2.25,1,3,1983,4730 162nd Ct SE,Bellevue,WA 98006,USA
5/30/2014 0:00,1365000,3,2.5,1.5,4,1928,3832 43rd Ave NE,Seattle,WA 98105,USA
5/30/2014 0:00,458000,5,2.5,1,3,1957,9631 NE 198th St,Bothell,WA 98011,USA
5/30/2014 0:00,330000,2,2.5,2,3,2007,4346 28th Ave S,Seattle,WA 98108,USA
5/30/2014 0:00,384950,3,2.5,2,3,2000,7556 NE 203rd St,Kenmore,WA 98028,USA
5/30/2014 0:00,560000,3,1.5,1,3,1953,10605 9th Ave NW,Seattle,WA 98177,USA
5/30/2014 0:00,950000,4,1.75,1,4,1970,7615 E Mercer Way,Mercer Island,WA 98040,USA
5/30/2014 0:00,465000,4,2.25,1,5,1977,15812 182nd Ave NE,Woodinville,WA 98072,USA
5/30/2014 0:00,425000,3,2.25,1,3,1974,13807 129th Pl NE,Kirkland,WA 98034,USA
5/30/2014 0:00,315000,3,2,1,3,1981,5452 31st Ave SW,Seattle,WA 98126,USA
5/30/2014 0:00,530000,3,2.5,2,3,1988,23438 NE 29th Pl,Sammamish,WA 98074,USA
5/30/2014 0:00,399000,2,1,1,4,1911,3209 63rd Ave SW,Seattle,WA 98116,USA
5/30/2014 0:00,168000,2,1.5,1.5,4,1976,24709 13th Ave S,Des Moines,WA 98198,USA
5/30/2014 0:00,1886700,5,3.5,2,3,2004,2526 104th Ave SE,Bellevue,WA 98004,USA
5/30/2014 0:00,374000,3,1,1,4,1971,15616 173rd Ave NE,Woodinville,WA 98072,USA
5/30/2014 0:00,740000,5,3.75,2,3,1937,1714 NE Brockman Pl,Seattle,WA 98125,USA
5/30/2014 0:00,280000,2,1,1,3,1919,8611 32nd Ave SW,Seattle,WA 98126,USA
5/30/2014 0:00,322000,4,2.5,2,3,1994,10012 SE 244th Ct,Kent,WA 98030,USA
5/30/2014 0:00,459900,3,1.75,1,4,1951,4525 119th Ave SE,Bellevue,WA 98006,USA
5/30/2014 0:00,750000,4,2.75,1,3,1976,6820 39th Ave NE,Seattle,WA 98115,USA
5/30/2014 0:00,1256500,4,2.5,2,4,1966,8551 SE 80th St,Mercer Island,WA 98040,USA
5/30/2014 0:00,3710000,4,3.5,2,4,2000,3222 78th Pl NE,Medina,WA 98039,USA
5/30/2014 0:00,427000,5,2.75,1,3,1973,3112 21st Ave S,Seattle,WA 98144,USA
5/30/2014 0:00,800000,2,2.25,2,4,1947,10060 SW Dock St,Vashon,WA 98070,USA
5/30/2014 0:00,735000,4,3,1.5,4,1931,3849 Cascadia Ave S,Seattle,WA 98118,USA
5/30/2014 0:00,642000,4,2.5,2,3,1992,3964 262nd Ave SE,Issaquah,WA 98029,USA
5/30/2014 0:00,240000,3,2,1,4,1900,527 S Donovan St,Seattle,WA 98108,USA
5/30/2014 0:00,645500,2,1,1.5,4,1909,6723 17th Ave NW,Seattle,WA 98117,USA
5/30/2014 0:00,840000,7,4.5,1.5,5,1982,13527 231st Pl SE,Issaquah,WA 98027,USA
5/30/2014 0:00,475000,2,2,2,3,1983,3304 288th Ave NE,Redmond,WA 98053,USA
